ParkID,Park,Score,Facility Type,Facility Name,Address,State,Zipcode,Square Feet,Perimeter Length(ft),Acres,Longitude,Latitude
85,South Sunset Playground,0.903,Basketball Court,Joe Dimaggio Basketball Courts,651 Lombard St,CA,94133,"8,238.45",368.90,0.19,-122.41205791,37.8024484
151,Alice Marble Tennis Courts,0.9690000000000001,Restroom,Marina Green Bathrooms East,Marina Blvd,CA,94123,494.31,93.51,0.01,-122.43453075,37.80646143
10,Lake Merced Park,0.7959999999999999,Ball Field,Eureka Valley Ball Fields,100 Collingwood,CA,94114,"32,412.15",705.06,0.74,-122.4366393,37.7595074
99,Rochambeau Playground,0.9440000000000001,Basketball Court,States Street Basketball Courts,States St,CA,94114,"7,840.90",361.90,0.18,-122.43813886,37.76370219
40,Joseph Lee Recreation Center,0.902,Ball Field,Youngblood Coleman Ball Fields,Mendell & Galvez,CA,94124,"47,940.28",980.15,1.10,-122.38434099999999,37.73860918
104,Grattan Playground,0.956,Basketball Court,West Sunset Basketball Courts,3223 Ortega St & 39th Ave,CA,94116,"7,821.63",370.90,0.18,-122.49777649,37.75025416
42,Little Hollywood Park,0.8240000000000001,Basketball Court,Chalmers: Basketball,670 Brunswick & Lowell Roemer,CA,94112,"8,546.61",381.78,0.20,-122.44714807,37.70979694
80,Corona Heights,0.863,Basketball Court,Miraloma Basketball Courts,Omar & Sequoia Way,CA,94127,"6,480.24",333.89,0.15,-122.44913152,37.73905066
75,Eureka Valley Recreation Center,0.932,Basketball Court,Little Hollywood Basketball Courts,Lathrop & Tocoloma,CA,94134,"3,785.60",257.53,0.09,-122.39780481,37.71007449
170,Woh Hei Yuen Park,0.922,Activity Center,GGP3 County Fair Bldg,Stanyan & Great Hwy,CA,94117,"28,191.72","1,359.81",0.65,-122.46716526,37.76656383
203,Broadway Tunnel West Mini Park,0.838,Picnic Area,Pine Lake Park Picnic Areas,Sloat Blvd & Vale St,CA,94116,"1,360.96",151.88,0.03,-122.48736957,37.73608483
149,Telegraph Hill/Pioneer Park,0.98,Restroom,States Street Restrooms,States St,CA,94114,298.62,80.85,0.01,-122.43856985,37.76376486
91,West Sunset Playground,0.96,Basketball Court,Presidio Heights Basketball Courts,Clay & Walnut St,CA,94118,"6,165.97",320.02,0.14,-122.44947936,37.78852017
124,Raymond Kimbell Playground,0.9,Restroom,GGP2 Big Rec Bathroom,Stanyan & Great Hwy,CA,94117,"1,854.90",185.78,0.04,-122.46536323,37.76853068
132,Moscone Recreation Center,0.95,Restroom,GGP5 Hellman Hollow Restrooms (frmrly Speedway M,Stanyan & Great Hwy,CA,94117,"1,003.96",126.83,0.02,-122.4846926,37.76952984
196,Head-Brotherhood Mini Park,0.9329999999999999,Maintenance Facility,Michelangelo Gardeners Shed,Greenwich & Jones,CA,94133,249.74,68.37,0.01,-122.41678045,37.80126925
139,Willie Woo Woo Wong Playground,0.9620000000000001,Restroom,Lower Great Highway Judah Restrooms,Great Hwy & Noriega,CA,94122,"1,844.32",190.93,0.04,-122.50955359999999,37.76024004
31,St. Mary's Recreation Center,0.992,Ball Field,Raymond Kimbell ball fields,Steiner & O'Farrell Street,CA,94115,"104,365.61","1,535.72",2.40,-122.43509741,37.78270623
182,Fillmore-Turk Mini Park,0.9329999999999999,Clubhouse,J. P. Murphy Clubhouse,1960 9th Ave,CA,94116,"2,599.03",236.38,0.06,-122.46524302,37.75156572
109,Presidio Heights Playground,0.985,Restroom,Balboa Park East Bathrooms,Ocean & San Jose,CA,94112,"1,008.10",127.06,0.02,-122.44423221,37.72518276
141,Portsmouth Square,0.785,Restroom,Lower Great Hwy Wawona Bathrooms,Great Hwy & Noriega,CA,94122,"3,391.89","1,046.45",0.08,-122.50634897,37.73640946
104,Grattan Playground,0.9329999999999999,Basketball Court,West Sunset Basketball Courts,3223 Ortega St & 39th Ave,CA,94116,"7,821.63",370.90,0.18,-122.49777649,37.75025416
61,Mission Playground,0.9520000000000001,Basketball Court,Grattan Basketball Courts,1180 Stanyan St,CA,94117,"7,371.66",350.31,0.17,-122.45151797,37.76245816
63,Mission Dolores Park,0.764,Basketball Court,Head/Brotherhood Basketball Courts,Head St & Brotherhood Way,CA,94112,"5,011.46",296.28,0.12,-122.46417493,37.7126251
8,Douglass Playground,0.723,Ball Field,Crocker Amazon - ball fields,Moscow & Italy Streets,CA,94112,"515,443.48","5,506.27",11.83,-122.43050192,37.71451183
105,Angelo J. Rossi Playground,0.9490000000000001,Basketball Court,YoungbloodColeman Basketball Courts,Mendell & Galvez,CA,94124,"10,461.24",450.06,0.24,-122.38380193,37.73816799
98,DuPont Courts,0.88,Basketball Court,St Mary's Basketball Courts,Murray & Justin Dr,CA,94112,"7,571.20",375.26,0.17,-122.42106171,37.73337066
56,South Park,0.7659999999999999,Basketball Court,Duboce Park Basketball Courts,Duboce & Scott St,CA,94117,"4,241.34",277.38,0.10,-122.4342058,37.76943315
123,Sgt. John Macaulay Park,0.889,Restroom,GGP1 Horseshoe Pits Bathroom,Stanyan & Great Hwy,CA,94117,349.76,77.86,0.01,-122.45598222,37.77374756
48,India Basin Shoreline Park,0.9079999999999999,Basketball Court,Boeddeker Park Basketball Courts,295 Eddy St,CA,94102,"2,591.24",203.79,0.06,-122.41243003,37.78432754
90,J. P. Murphy Playground,0.958,Basketball Court,Potrero Hill Basketball Courts,801 Arkansas St,CA,94107,"5,816.79",317.60,0.13,-122.39716361,37.75692591
89,Golden Gate Heights Park,0.8909999999999999,Basketball Court,Palega Basketball Courts,500 Felton,CA,94134,"7,360.71",362.13,0.17,-122.41004368,37.72889564
10,Lake Merced Park,0.735,Ball Field,Eureka Valley Ball Fields,100 Collingwood,CA,94114,"32,412.15",705.06,0.74,-122.4366393,37.7595074
110,Cow Hollow Playground,0.98,Restroom,Bay View Restrooms,3rd & Armstrong,CA,94124,455.11,85.75,0.01,-122.39302007,37.72555732
140,Betty Ann Ong Chinese Recreation Center,0.9790000000000001,Restroom,Lower Great Highway Taraval Restrooms,Great Hwy & Taraval,CA,94122,"5,215.72",489.54,0.12,-122.50704685,37.7413345
150,Joe DiMaggio North Beach Playground,0.9570000000000001,Restroom,Washington Square Bathrooms,Filbert & Stockton & Columbus,CA,94133,287.28,83.94,0.01,-122.41063078,37.80105784
117,Alamo Square,0.825,Restroom,Gilman Bathrooms,Gilman Ave & Griffith,CA,94124,378.67,94.26,0.01,-122.38877192,37.71717866
169,Victoria Manalo Draves Park,0.9309999999999999,Concession,GGP6 Beach Chalet,1000 Great Hwy (at Ocean Beach),CA,94117,"10,192.91",434.34,0.23,-122.5101143,37.76945803
39,Silver Terrace Playground,0.9440000000000001,Ball Field,West Sunset Ball Fields,3223 Ortega St & 39th Ave,CA,94116,"222,407.85","3,633.31",5.11,-122.49865249999999,37.74905447
38,Bay View Playground,0.981,Ball Field,Visitacion Valley Ball Fields,Cora & Leland St,CA,94134,"53,257.90",886.44,1.22,-122.40908358,37.71227452
29,Excelsior Playground,0.787,Ball Field,Palega ball fields,500 Felton,CA,94134,"84,054.70","1,281.83",1.93,-122.40925318,37.72949294
17,Merced Heights Playground,0.961,Ball Field,Jackson ball fields,17th & Arkansas Street,CA,94107,"147,298.32","1,631.63",3.38,-122.39966866,37.7644047
72,Noe Valley Courts,0.892,Basketball Court,Kelloch Velasco Basketball Courts,Kelloch & Velasco St,CA,94134,"8,317.78",532.85,0.19,-122.41281406,37.70844554
78,Mt. Olympus,0.9440000000000001,Basketball Court,Michelangelo Basketball Courts,Greenwich & Jones,CA,94133,"4,157.34",255.55,0.10,-122.41675033,37.80101867
66,Balboa Park,0.96,Basketball Court,J. P. Murphy Basketball Courts,1960 9th Ave,CA,94116,"5,492.96",305.77,0.13,-122.46492925,37.75169429
187,Parque Ninos Unidos,0.889,Clubhouse,Louis Sutter Clubhouse,Wayland & Yale St,CA,94134,"2,487.21",176.85,0.06,-122.41437425,37.72238701
97,Argonne Playground,0.975,Basketball Court,South Sunset Basketball Courts,40th Ave & Vicente St,CA,94116,"12,719.85",451.65,0.29,-122.49851407,37.73781117
155,Muriel Leff Mini Park,0.852,Clubhouse,Argonne: Clubhouse,18th Ave  &  Geary Blvd,CA,94121,"1,629.31",213.18,0.04,-122.47766682,37.77958789
166,Julius Kahn Playground,0.943,Clubhouse,Gilman Clubhouse,Gilman Ave & Griffith,CA,94124,"3,479.97",236.52,0.08,-122.38832992,37.71682579
144,Washington-Hyde Mini Park,0.9470000000000001,Restroom,Mountain Lake Restrooms,12th Ave & Lake St,CA,94118,907.68,158.00,0.02,-122.47175615,37.78697309
119,Margaret S. Hayward Playground,0.89,Restroom,GGP3 Arboretum South Restrooms,Stanyan & Great Hwy,CA,94117,330.08,78.29,0.01,-122.46834526,37.76680021
115,Koshland Park,0.8,Restroom,DuPont Courts Restrooms,30th Ave & Clement,CA,94121,291.66,75.73,0.01,-122.49084001,37.78287907
168,Tenderloin Children's Recreation Center,0.929,Activity Center,GGP2 Bowling Green Clubhouse,Stanyan & Great Hwy,CA,94117,"2,741.30",210.54,0.06,-122.45896828,37.76859841
47,Hilltop Park,0.981,Basketball Court,Victoria Manalo DravesBsktball Crts,Folsom & Sherman St,CA,94103,"7,339.79",361.09,0.17,-122.40660765,37.77738554
164,Crocker Amazon Playground,0.8220000000000001,Clubhouse,Excelsior Clubhouse,Russia Ave & Madrid,CA,94112,"2,747.37",278.84,0.06,-122.43361483,37.72024888
113,Duboce Park,0.988,Restroom,Larsen Restrooms,19th Ave & Vicente,CA,94116,323.65,77.39,0.01,-122.47604401,37.73945888
176,Mullen-Peralta Mini Park,0.875,Activity Center,GGP1 Sharon Arts Studio,Sharon Meadow,CA,94117,"8,482.90",513.54,0.19,-122.4582116,37.76827229
54,Jackson Playground,0.946,Basketball Court,Jose Coronado Basketball Courts,21st & Folsom,CA,94110,"6,941.85",354.07,0.16,-122.41525922,37.75750603
28,John McLaren Park,0.816,Ball Field,Parkside ball fields,28th Ave & Vicente,CA,94116,"104,340.63","1,513.14",2.40,-122.48430123,37.73838541
46,Adam Rogers Park,0.737,Basketball Court,Bernal Hts RC  Basketball Courts,500 Moultrie St,CA,94110,"3,530.33",244.47,0.08,-122.41633421,37.73824803
88,McCoppin Square,0.977,Basketball Court,Parkside Square Basketball Courts,28th Ave & Vicente,CA,94116,"2,332.73",203.41,0.05,-122.48342987,37.73875894
81,Buena Vista Park,0.845,Basketball Court,Mission Dolores Basketball Courts,19th & Dolores St,CA,94110,"6,114.34",324.17,0.14,-122.42739885,37.76103393
100,Richmond Playground,0.972,Basketball Court,Sunnyside Basketball Courts,Terisita Ave & Melrose,CA,94127,"5,666.13",304.65,0.13,-122.44688777,37.73295943
57,Eugene Friend Recreation Center,0.943,Basketball Court,Excelsior Basketball Courts,Russia Ave & Madrid,CA,94112,"5,882.71",313.13,0.14,-122.43331869,37.71994082
27,Visitacion Valley Playground,0.9209999999999999,Ball Field,Ocean View Ball Fields,Capitol & Montana Street,CA,94112,"135,493.23","2,241.10",3.11,-122.45760265,37.71549811
25,Alice Chalmers Playground,0.833,Ball Field,Miraloma ball fields,Omar & Sequoia Way,CA,94127,"47,658.91",875.96,1.09,-122.4493957,37.73853897
14,Lessing-Sears Mini Park,0.8440000000000001,Ball Field,GGP2 Big Rec Ball Fields,Stanyan & Great Hwy,CA,94117,"338,875.05","2,546.55",7.78,-122.46453564,37.76739107
83,Sigmund Stern Recreation Grove,0.8540000000000001,Basketball Court,Moscone Basketball Courts,1800 Chestnut St,CA,94123,"10,434.79",594.33,0.24,-122.43314293,37.80208974
13,Junipero Serra Playground,0.888,Ball Field,Glen ball fields,Diamond & Farnum Street,CA,94131,"124,520.49","1,891.68",2.86,-122.44059154,37.73600816
22,Upper Noe Recreation Center,0.9670000000000001,Ball Field,Laurel Ball Fields,Euclid & Collins Streets,CA,94118,"24,075.72",622.99,0.55,-122.45087374,37.78391437
23,Juri Commons,0.953,Ball Field,James Lang Ball Fields,1016 Laguna,CA,94102,"98,547.66","1,395.62",2.26,-122.42465985,37.78097316
24,Garfield Square,0.9640000000000001,Ball Field,McCoppin Ball Fields,24th & Taraval,CA,94116,"77,985.77","1,152.14",1.79,-122.47987668,37.74401981
60,Jose Coronado Playground,0.873,Basketball Court,GGP1 Panhandle Basketball Courts,Stanyan & Great Hwy,CA,94117,"4,645.55",279.47,0.11,-122.44838047,37.77230438
136,St. Mary's Square,0.98,Restroom,Jefferson Square Bathrooms,Eddy & Gough,CA,94109,449.39,90.24,0.01,-122.42546457,37.78153236
52,Potrero Hill Recreation Center,0.992,Basketball Court,Cayuga Basketball Courts,Cayuga & Naglee St,CA,94112,"7,743.78",358.06,0.18,-122.45013946,37.71405211
26,Kelloch Velasco Mini Park,0.833,Ball Field,Moscone ball fields,1800 Chestnut Street,CA,94123,"209,906.12","2,000.32",4.82,-122.43287515,37.80222739
45,Youngblood Coleman Playground,0.877,Basketball Court,Argonne: Basketball,18th Ave  &  Geary Blvd,CA,94121,"4,209.02",268.01,0.10,-122.47793647,37.77928896
7,George Christopher Playground,0.973,Ball Field,Larsen Ball Fields,19th Avenue & Vicente,CA,94116,"20,560.18",567.36,0.47,-122.47602952,37.74084587
200,States Street Playground,0.857,Clubhouse,Parque Ninos Unidos Clubhouse,23rd & Treat St,CA,94110,"2,043.34",288.86,0.05,-122.41389356,37.75431392
32,Holly Park,0.9470000000000001,Ball Field,Silver Terrace Ball Fields,Thornton & Bayshore,CA,94124,"144,641.95","2,286.76",3.32,-122.40329777,37.73298657
1,Glen Park,0.875,Ball Field,Chalmers: Ball Fields,670 Brunswick & Lowell Roemer,CA,94112,"43,710.02",856.15,1.00,-122.44643687,37.70989615
82,Pine Lake Park,0.8859999999999999,Basketball Court,Mission PG Basketball Court,19th & Linda,CA,94110,"5,620.73",309.76,0.13,-122.42257415,37.75924429
10,Lake Merced Park,0.9590000000000001,Ball Field,Eureka Valley Ball Fields,100 Collingwood,CA,94114,"32,412.15",705.06,0.74,-122.4366393,37.7595074
44,Gilman Playground,0.627,Basketball Court,Rossi Basketball Courts,Arguello & Anza,CA,94118,"5,991.51",319.90,0.14,-122.45738243,37.779225200000006
18,Brooks Park,0.6,Ball Field,Rolph ball fields,Potrero & Cesar Chavez Street,CA,94110,"84,562.76","1,302.17",1.94,-122.40613959999999,37.74951809
101,Park Presidio Boulevard,0.67,Basketball Court,Sunset Basketball Courts,2201 Lawton,CA,94122,"5,862.01",325.58,0.13,-122.48655481,37.75667826
102,Mountain Lake Park,0.8,Basketball Court,Upper Noe Basketball Courts,Day & Sanchez St,CA,94131,"5,471.94",304.93,0.13,-122.42795075,37.74226468
42,Little Hollywood Park,0.882,Basketball Court,Chalmers: Basketball,670 Brunswick & Lowell Roemer,CA,94112,"8,546.61",381.78,0.20,-122.44714807,37.70979694
65,Aptos Playground,0.9079999999999999,Basketball Court,Holly Park Basketball Courts,Holly Park Cir,CA,94110,"5,308.30",303.45,0.12,-122.42038592,37.73698333
70,Miraloma Playground,0.9540000000000001,Basketball Court,Julius Kahn Basketball Courts,West Pacific Ave & Spruce St,CA,94118,"5,049.66",295.52,0.12,-122.45432447,37.791217200000006
130,Helen Wills Playground,0.94,Restroom,GGP4 Rose Garden Bathroom,Stanyan & Great Hwy,CA,94117,"1,693.33",167.50,0.04,-122.47201293,37.77151676
157,Selby-Palou Mini Park,0.7859999999999999,Clubhouse,Cabrillo Clubhouse,38th Ave  &  Cabrillo,CA,94121,"1,379.55",194.21,0.03,-122.49845418,37.77309962
19,Minnie & Lovie Ward Recreation Center,0.8320000000000001,Ball Field,Louis Sutter PG Ball Fields,Mansell & Visitacion,CA,94134,"111,951.52","1,514.10",2.57,-122.41348022,37.72310926
10,Lake Merced Park,0.755,Ball Field,Eureka Valley Ball Fields,100 Collingwood,CA,94114,"32,412.15",705.06,0.74,-122.4366393,37.7595074
167,Midtown Terrace Playground,0.9620000000000001,Activity Center,GGP5 Anglers Lodge,Stanyan & Great Hwy,CA,94117,"2,013.01",212.44,0.05,-122.49656408,37.76799666
68,West Portal Playground,0.882,Basketball Court,James Rolph Jr Basketball Courts,Potrero & Cesar Chavez St,CA,94110,"7,643.30",509.15,0.18,-122.40654275,37.75007779
106,Beideman-O'Farrell Mini Park,0.92,Restroom,Rogers: Restrooms,Ingalls & Oakdale,CA,94124,541.24,94.82,0.01,-122.38372054,37.73087851
84,Parkside Square,0.9490000000000001,Basketball Court,Noe Valley Courts Basketball Courts,24th & Douglass St,CA,94114,"4,366.99",273.78,0.10,-122.43903453,37.75155961
86,Carl Larsen Park,0.7859999999999999,Basketball Court,Ocean View Basketball Courts,Capitol & Montana St,CA,94112,"5,572.02",311.98,0.13,-122.45670775,37.71633478
59,Mission Recreation Center,0.9179999999999999,Basketball Court,Gilman Basketball Courts,Gilman Ave & Griffith,CA,94124,"4,238.10",269.29,0.10,-122.38856943,37.71697286
86,Carl Larsen Park,0.866,Basketball Court,Ocean View Basketball Courts,Capitol & Montana St,CA,94112,"5,572.02",311.98,0.13,-122.45670775,37.71633478
182,Fillmore-Turk Mini Park,0.9,Clubhouse,J. P. Murphy Clubhouse,1960 9th Ave,CA,94116,"2,599.03",236.38,0.06,-122.46524302,37.75156572
88,McCoppin Square,0.968,Basketball Court,Parkside Square Basketball Courts,28th Ave & Vicente,CA,94116,"2,332.73",203.41,0.05,-122.48342987,37.73875894
119,Margaret S. Hayward Playground,0.91,Restroom,GGP3 Arboretum South Restrooms,Stanyan & Great Hwy,CA,94117,330.08,78.29,0.01,-122.46834526,37.76680021
132,Moscone Recreation Center,0.912,Restroom,GGP5 Hellman Hollow Restrooms (frmrly Speedway M,Stanyan & Great Hwy,CA,94117,"1,003.96",126.83,0.02,-122.4846926,37.76952984
18,Brooks Park,0.821,Ball Field,Rolph ball fields,Potrero & Cesar Chavez Street,CA,94110,"84,562.76","1,302.17",1.94,-122.40613959999999,37.74951809
91,West Sunset Playground,0.9540000000000001,Basketball Court,Presidio Heights Basketball Courts,Clay & Walnut St,CA,94118,"6,165.97",320.02,0.14,-122.44947936,37.78852017
28,John McLaren Park,0.7709999999999999,Ball Field,Parkside ball fields,28th Ave & Vicente,CA,94116,"104,340.63","1,513.14",2.40,-122.48430123,37.73838541
28,John McLaren Park,0.805,Ball Field,Parkside ball fields,28th Ave & Vicente,CA,94116,"104,340.63","1,513.14",2.40,-122.48430123,37.73838541
99,Rochambeau Playground,0.889,Basketball Court,States Street Basketball Courts,States St,CA,94114,"7,840.90",361.90,0.18,-122.43813886,37.76370219
100,Richmond Playground,0.95,Basketball Court,Sunnyside Basketball Courts,Terisita Ave & Melrose,CA,94127,"5,666.13",304.65,0.13,-122.44688777,37.73295943
170,Woh Hei Yuen Park,0.9,Activity Center,GGP3 County Fair Bldg,Stanyan & Great Hwy,CA,94117,"28,191.72","1,359.81",0.65,-122.46716526,37.76656383
149,Telegraph Hill/Pioneer Park,0.9059999999999999,Restroom,States Street Restrooms,States St,CA,94114,298.62,80.85,0.01,-122.43856985,37.76376486
145,Ina Coolbrith Mini Park,0.792,Restroom,Noe Valley Courts Bathrooms,24th & Douglass St,CA,94114,391.33,98.01,0.01,-122.43921804,37.75148479
39,Silver Terrace Playground,0.857,Ball Field,West Sunset Ball Fields,3223 Ortega St & 39th Ave,CA,94116,"222,407.85","3,633.31",5.11,-122.49865249999999,37.74905447
81,Buena Vista Park,0.917,Basketball Court,Mission Dolores Basketball Courts,19th & Dolores St,CA,94110,"6,114.34",324.17,0.14,-122.42739885,37.76103393
136,St. Mary's Square,0.9390000000000001,Restroom,Jefferson Square Bathrooms,Eddy & Gough,CA,94109,449.39,90.24,0.01,-122.42546457,37.78153236
122,Jefferson Square,0.919,Restroom,GGP4 Mothers Meadow Bathroom,M.L. King Dr/19th Ave,CA,94117,"1,381.34",154.49,0.03,-122.47668133,37.76637364
157,Selby-Palou Mini Park,0.977,Clubhouse,Cabrillo Clubhouse,38th Ave  &  Cabrillo,CA,94121,"1,379.55",194.21,0.03,-122.49845418,37.77309962
63,Mission Dolores Park,0.935,Basketball Court,Head/Brotherhood Basketball Courts,Head St & Brotherhood Way,CA,94112,"5,011.46",296.28,0.12,-122.46417493,37.7126251
105,Angelo J. Rossi Playground,0.86,Basketball Court,YoungbloodColeman Basketball Courts,Mendell & Galvez,CA,94124,"10,461.24",450.06,0.24,-122.38380193,37.73816799
110,Cow Hollow Playground,0.9620000000000001,Restroom,Bay View Restrooms,3rd & Armstrong,CA,94124,455.11,85.75,0.01,-122.39302007,37.72555732
55,Franklin Square,0.9470000000000001,Basketball Court,Crocker Amazon Basketball Courts,Moscow & Italy St,CA,94112,"16,364.79",724.78,0.38,-122.43084993,37.71474057
10,Lake Merced Park,0.87,Ball Field,Eureka Valley Ball Fields,100 Collingwood,CA,94114,"32,412.15",705.06,0.74,-122.4366393,37.7595074
1,Glen Park,0.897,Ball Field,Chalmers: Ball Fields,670 Brunswick & Lowell Roemer,CA,94112,"43,710.02",856.15,1.00,-122.44643687,37.70989615
115,Koshland Park,0.941,Restroom,DuPont Courts Restrooms,30th Ave & Clement,CA,94121,291.66,75.73,0.01,-122.49084001,37.78287907
44,Gilman Playground,0.97,Basketball Court,Rossi Basketball Courts,Arguello & Anza,CA,94118,"5,991.51",319.90,0.14,-122.45738243,37.779225200000006
163,Lower Great Highway,0.78,Clubhouse,Douglass Clubhouse,26th & Douglass St,CA,94114,"1,125.83",175.94,0.03,-122.43839743,37.74780728
